 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,370,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,908108.1,10810.811,123.333336,207.55803,363,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,5405.4053,5405.4053,41,127,75.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
65214,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.47,24390.244,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.122,12195.122,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,512,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
58825,3,2,0,37,0,31,6,18.5,17.67767,0,0,0.0,0.0,1.2333333e+07,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.7,0.0,6,31,22.666666,14.433757,208.33333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,71,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,24133,4,4,164,504,41,41,41.0,0.0,126,126,126.0,0.0,27679.94,331.49628,3447.5715,9029.8545,23925,1,23937,7979.0,13813.972,23930,3,204,68.0,76.0,152,4,0,0,0,0,104,80,165.74814,165.74814,41,126,78.77778,44.798935,2006.9445,0,0,0,0,0,0,0,0,1,88.625,41.0,126.0,104,0,0,0,0,0,0,4,164,4,504,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53,24276,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,16477.18,164.77179,8092.0,14009.693,24269,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,82.385895,82.385895,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,7569954,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.963036,0.660506,1.8924885e+06,3.7829665e+06,7566938,1,7569954,1.8924885e+06,3.7829665e+06,7566938,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.660506,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3016.0,0.0,3016,3016,7.566938e+06,0.0,7566938,7566938
53,214,2,2,72,414,36,36,36.0,0.0,207,207,207.0,0.0,2.271028e+06,18691.588,71.333336,117.491844,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9345.794,9345.794,36,207,104.4,93.66056,8772.3,0,0,0,0,0,0,0,0,1,130.5,36.0,207.0,40,0,0,0,0,0,0,2,72,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5785110,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.0742908,0.6914303,1.92837e+06,3.3193082e+06,5761152,4,5785110,2.892555e+06,4.0568088e+06,5761152,23958,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5185727,0.17285755,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,83889,2,2,80,226,40,40,40.0,0.0,113,113,113.0,0.0,3647.6772,47.682056,27963.0,48427.273,83882,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,23.841028,23.841028,40,113,69.2,39.983746,1598.7,0,0,0,0,0,0,0,0,1,86.5,40.0,113.0,64,0,0,0,0,0,0,2,80,2,226,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,2078185,10,11,850,3950,266,0,85.0,99.66834,1448,0,359.0909,569.91833,2309.7078,10.104971,103909.25,240195.03,1074985,2,1982700,220300.0,369817.5,1170149,242,1982808,198280.8,331179.34,1074985,2,0,0,0,0,328,360,4.811891,5.2930803,0,1448,218.18182,424.3123,180040.92,0,0,0,1,0,0,0,0,1,228.57143,85.0,359.0909,328,0,0,0,0,0,0,10,850,11,3950,29200,252,5,32,0.0,0.0,0,0,0.0,0.0,0,0
53,155,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1.5225806e+06,25806.451,51.666668,50.599735,104,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12903.226,12903.226,51,67,57.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,64,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,170006,33,61,871,86570,389,0,26.39394,82.53709,2896,0,1419.1803,549.85046,514340.66,552.9217,1828.0215,5967.3096,37027,1,170006,5312.6875,9697.777,37027,1,143877,2397.95,8786.239,59162,48,0,0,0,0,1068,1960,194.1108,358.81085,0,2896,920.4316,803.9537,646341.5,0,0,0,1,0,0,0,0,1,930.2234,26.39394,1419.1803,1068,0,0,0,0,0,0,33,871,61,86570,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0
53,32194,2,2,74,170,37,37,37.0,0.0,85,85,85.0,0.0,7579.052,124.24676,10731.333,18583.75,32190,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,40,64,62.12338,62.12338,37,85,56.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,70.25,37.0,85.0,40,0,0,0,0,0,0,2,74,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,115947009,18,15,592,768,296,0,32.88889,95.720726,384,0,51.2,135.11646,11.729496,0.28461277,3.623344e+06,4.8463925e+06,10200000,34,116000000,6.8204125e+06,4.7783275e+06,10200000,706,113000000,8.059193e+06,4.2776525e+06,10200000,598,0,0,0,0,584,488,0.15524334,0.12936944,0,384,40.0,112.242165,12598.303,0,0,0,1,0,0,0,0,0,41.21212,32.88889,51.2,584,0,0,0,0,0,0,18,592,15,768,29200,972,2,32,83714.63,152908.83,544752,37475,1.02e+07,65889.14,10200000,10000000
63113,52367,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57.287987,26183.5,36996.535,52344,23,52367,52367.0,0.0,52367,52367,0,0.0,0.0,0,0,0,0,0,0,76,32,38.19199,19.095995,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,239344,4,2,132,270,33,33,33.0,0.0,135,135,135.0,0.0,1679.591,25.068521,47868.8,65640.82,124735,3,124741,41580.332,72014.055,124735,3,3,3.0,0.0,3,3,0,0,0,0,104,40,16.712347,8.3561735,33,135,62.142857,49.770905,2477.1428,0,0,0,0,0,0,0,0,0,72.5,33.0,135.0,104,0,0,0,0,0,0,4,132,2,270,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,67037373,16,17,11465,9091,2952,0,716.5625,1099.9094,1511,0,534.7647,654.4688,306.63492,0.49226272,2.0949179e+06,8.288995e+06,44955252,25,62077213,4.1384808e+06,1.1930441e+07,44955252,25,66950488,4.1844055e+06,1.1553898e+07,45082308,48,0,0,0,0,332,364,0.23867284,0.2535899,0,2952,604.58826,881.6187,777251.56,0,0,0,1,0,0,0,0,1,622.9091,716.5625,534.7647,332,0,0,0,0,0,0,16,11465,17,9091,8192,201,15,20,1.0610295e+06,1.377374e+06,2034980,87079,2.9957528e+07,2.1209986e+07,44955252,14959802
53,44081167,4,4,152,376,46,30,38.0,9.237604,142,46,94.0,55.425625,11.977904,0.1814834,6.2973095e+06,1.67e+07,44100000,3,44100000,1.47e+07,2.55e+07,44100000,3,44100000,1.47e+07,2.55e+07,44100000,48,0,0,0,0,80,80,0.0907417,0.0907417,30,142,63.77778,44.860275,2012.4445,0,0,0,0,0,0,0,0,1,71.75,38.0,94.0,80,0,0,0,0,0,0,4,152,4,376,-1,-1,3,20,215.0,0.0,215,215,4.41e+07,0.0,44100000,44100000
53,266,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,676691.75,15037.594,88.666664,113.597244,217,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,7518.797,7518.797,31,59,42.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,157,2,2,62,122,31,31,31.0,0.0,61,61,61.0,0.0,1.1719745e+06,25477.707,52.333332,85.44784,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,80,80,12738.854,12738.854,31,61,43.0,16.431677,270.0,0,0,0,0,0,0,0,0,1,53.75,31.0,61.0,80,0,0,0,0,0,0,2,62,2,122,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
53,192716,2,2,60,238,30,30,30.0,0.0,119,119,119.0,0.0,1546.3169,20.755932,64238.668,111261.17,192712,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,10.377966,10.377966,30,119,65.6,48.747307,2376.3,0,0,0,0,0,0,0,0,1,82.0,30.0,119.0,40,0,0,0,0,0,0,2,60,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3013,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.336,41666.668,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.668,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0
53,103085,2,2,68,394,34,34,34.0,0.0,197,197,197.0,0.0,4481.7383,38.80293,34361.668,59512.688,103081,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,64,19.401464,19.401464,34,197,99.2,89.27878,7970.7,0,0,0,0,0,0,0,0,1,124.0,34.0,197.0,64,0,0,0,0,0,0,2,68,2,394,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,10617699,5,6,366,3525,366,0,73.2,163.68018,1448,0,587.5,709.6635,366.4636,1.036006,1.0617699e+06,2.242409e+06,5612005,11,5614247,1.4035618e+06,2.8064435e+06,5613227,49,10600000,2.1235335e+06,2.9153478e+06,5612005,11,0,0,0,0,168,200,0.47091183,0.5650942,0,1448,324.25,560.95276,314668.03,0,0,0,1,0,0,0,0,1,353.72726,73.2,587.5,168,0,0,0,0,0,0,5,366,6,3525,29200,235,1,32,700.0,0.0,700,700,5.612005e+06,0.0,5612005,5612005
53,30727,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3840.2708,65.08933,30727.0,0.0,30727,30727,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.544666,32.544666,51,67,56.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,969,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,454076.38,4127.967,323.0,553.39044,962,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,2063.9834,2063.9834,46,174,97.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,40,0,0,0,0,0,0,2,92,2,348,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
57558,74821,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,160.38278,53.460926,24940.334,43176.273,74796,2,74821,74821.0,0.0,74821,74821,2,2.0,0.0,2,2,0,0,0,0,64,40,26.730463,26.730463,0,6,2.4,3.2863352,10.8,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,64,0,0,0,0,0,0,2,0,2,12,349,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
36527,6182924,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.7929025,1.1321504,1.0304873e+06,2.514748e+06,6163686,1,0,0.0,0.0,0,0,6176816,1.2353632e+06,2.755021e+06,6163686,1,0,0,0,0,20,120,0.16173577,0.97041464,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,19238.0,0.0,19238,19238,6.163686e+06,0.0,6163686,6163686
53,26650,1,1,44,140,44,44,44.0,0.0,140,140,140.0,0.0,6904.3154,75.046906,26650.0,0.0,26650,26650,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,37.523453,37.523453,44,140,76.0,55.425625,3072.0,0,0,0,0,0,0,0,0,1,114.0,44.0,140.0,20,0,0,0,0,0,0,1,44,1,140,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
55063,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.7,111111.11,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.555,55555.555,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1181,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0
62796,4,2,0,43,0,37,6,21.5,21.920311,0,0,0.0,0.0,1.075e+07,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,37,26.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,40.0,21.5,0.0,40,0,0,0,0,0,0,2,43,0,0,293,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
58707,755,3,0,286,0,274,6,95.333336,154.72987,0,0,0.0,0.0,378807.94,3973.51,377.5,528.20874,751,4,755,377.5,528.20874,751,4,0,0.0,0.0,0,0,0,0,0,0,60,0,3973.51,0.0,6,274,73.0,134.0,17956.0,0,0,0,0,1,0,0,0,0,97.333336,95.333336,0.0,60,0,0,0,0,0,0,3,286,0,0,60,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,46717,2,2,58,188,29,29,29.0,0.0,94,94,94.0,0.0,5265.749,85.62193,15572.333,26968.61,46713,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,42.810966,42.810966,29,94,55.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,68.75,29.0,94.0,64,0,0,0,0,0,0,2,58,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,147896,2,2,78,420,39,39,39.0,0.0,210,210,210.0,0.0,3367.231,27.046032,49298.668,85251.86,147739,3,3,3.0,0.0,3,3,154,154.0,0.0,154,154,0,0,0,0,40,40,13.523016,13.523016,39,210,107.4,93.66056,8772.3,0,0,0,0,0,0,0,0,1,134.25,39.0,210.0,40,0,0,0,0,0,0,2,78,2,420,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1e+06,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,32832,362,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,237,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,1.6624472e+06,16877.637,79.0,53.693577,141,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,8438.818,8438.818,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,61264,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5288.587,65.2912,20421.334,35326.625,61213,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,32.6456,32.6456,30,132,70.8,55.867702,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
123,81176,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1182.6156,24.637823,81176.0,0.0,81176,81176,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.318912,12.318912,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,45789,4,2,124,94,31,31,31.0,0.0,47,47,47.0,0.0,4760.9688,131.03584,9157.8,14597.594,33469,3,33477,11159.0,19321.027,33469,4,3,3.0,0.0,3,3,0,0,0,0,128,64,87.35722,43.67861,31,47,35.57143,7.8072004,60.95238,0,0,0,0,0,0,0,0,0,41.5,31.0,47.0,128,0,0,0,0,0,0,4,124,2,94,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5731426,9,7,421,6586,234,0,46.77778,80.68423,1460,0,940.8571,662.6491,1222.5579,2.7916265,382095.06,1.3858658e+06,5388180,2,5731426,716428.25,1.8890144e+06,5388180,2,132237,22039.5,39896.902,99071,48,0,0,0,0,192,152,1.5702899,1.2213365,0,1460,412.17648,613.12524,375922.53,0,0,0,1,0,0,0,0,0,437.9375,46.77778,940.8571,192,0,0,0,0,0,0,9,421,7,6586,8192,60,8,20,343244.0,0.0,343244,343244,5.38818e+06,0.0,5388180,5388180
53,84515,1,1,46,280,46,46,46.0,0.0,280,280,280.0,0.0,3857.3035,23.664438,84515.0,0.0,84515,84515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.832219,11.832219,46,280,124.0,135.09996,18252.0,0,0,0,0,0,0,0,0,1,186.0,46.0,280.0,32,0,0,0,0,0,0,1,46,1,280,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,98372744,9,6,360,11595,360,0,40.0,120.0,5792,0,1932.5,2181.0083,121.527565,0.15248126,7.0266245e+06,2.63e+07,98300000,0,98300000,1.23e+07,3.48e+07,98300000,0,36502,7300.4,10771.679,24205,27,0,0,0,0,296,200,0.091488756,0.060992505,0,5792,747.1875,1578.7821,2.492553e+06,0,0,0,0,1,0,0,0,0,797.0,40.0,1932.5,296,0,0,0,0,0,0,9,360,6,11595,251,235,1,32,1009.0,0.0,1009,1009,9.83e+07,0.0,98300000,98300000
1839,63,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,253968.25,63492.062,21.0,24.979992,49,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,48,40,31746.031,31746.031,2,6,3.6,2.1908903,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0
37659,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.668,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,64,0,41666.668,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,22,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,207,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,1.9033816e+06,19323.672,69.0,113.45043,200,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9661.836,9661.836,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,87742,4,2,188,256,47,47,47.0,0.0,128,128,128.0,0.0,5060.2905,68.3823,17548.4,25742.95,56943,3,30796,10265.333,17774.883,30790,3,3,3.0,0.0,3,3,0,0,0,0,104,40,45.588203,22.794102,47,128,70.14286,39.523952,1562.1428,0,0,0,0,0,0,0,0,0,81.833336,47.0,128.0,104,0,0,0,0,0,0,4,188,2,256,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53,49661,1,1,44,110,44,44,44.0,0.0,110,110,110.0,0.0,3101.025,40.273052,49661.0,0.0,49661,49661,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.136526,20.136526,44,110,66.0,38.105118,1452.0,0,0,0,0,0,0,0,0,1,99.0,44.0,110.0,32,0,0,0,0,0,0,1,44,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,223,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1.4529148e+06,17937.22,74.333336,122.68795,216,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,8968.61,8968.61,30,132,70.8,55.867702,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,49924,4,2,180,230,45,45,45.0,0.0,115,115,115.0,0.0,8212.483,120.18268,9984.8,17488.748,40390,3,40404,13468.0,23315.137,40390,3,4,4.0,0.0,4,4,0,0,0,0,80,40,80.12179,40.060894,45,115,65.0,34.1565,1166.6666,0,0,0,0,0,0,0,0,0,75.833336,45.0,115.0,80,0,0,0,0,0,0,4,180,2,230,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
61600,22458001,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.4494898,62.561222,0.31169292,3.7430002e+06,9.154917e+06,22400000,1,0,0.0,0.0,0,0,22400000,4.4880805e+06,1e+07,22400000,1,1,0,0,0,20,132,0.04452756,0.26716536,0,1375,347.5,634.1901,402197.16,0,1,0,0,1,1,0,0,6,397.14285,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,27609.0,0.0,27609,27609,2.24e+07,0.0,22400000,22400000
53,30721,4,2,132,122,33,33,33.0,0.0,61,61,61.0,0.0,8267.96,195.30614,6144.2,13297.282,29928,3,30168,10056.0,17209.807,29928,48,3,3.0,0.0,3,3,0,0,0,0,104,64,130.2041,65.10205,33,61,41.0,13.662601,186.66667,0,0,0,0,0,0,0,0,0,47.833332,33.0,61.0,104,0,0,0,0,0,0,4,132,2,122,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
49282,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,4.1333332e+07,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.7,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,65170432,13,17,792,5388,412,0,60.923077,121.68707,2099,0,316.94116,662.2298,94.82828,0.46033147,2.2472562e+06,4.121154e+06,10000000,3,60400000,5.035844e+06,5.2301105e+06,10100000,82,65100000,4.069992e+06,4.9206575e+06,10100000,3,0,0,0,0,272,348,0.19947697,0.26085448,0,2099,199.35484,507.2272,257279.44,0,0,0,1,0,0,0,0,1,206.0,60.923077,316.94116,272,0,0,0,0,0,0,13,792,17,5388,8192,32756,12,20,71705.336,48494.03,170693,51691,9.999983e+06,514.8656,10000000,9999289
443,1178955,13,10,560,6145,194,0,43.076923,70.139694,1452,0,614.5,721.6557,5687.2397,19.508802,53588.863,181306.84,851786,1,1178955,98246.25,241177.06,851786,48,1003799,111533.22,302829.7,917745,1,0,0,0,0,424,328,11.026714,8.482088,0,1452,279.375,538.64294,290136.25,0,0,0,1,0,0,0,0,0,291.52173,43.076923,614.5,424,0,0,0,0,0,0,13,560,10,6145,29200,122,5,32,0.0,0.0,0,0,0.0,0.0,0,0
53,48070,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,4909.507,83.21198,16023.333,27709.068,48019,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,41.60599,41.60599,33,85,53.8,28.481573,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,64,0,0,0,0,0,0,2,66,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,60631,1,1,46,188,46,46,46.0,0.0,188,188,188.0,0.0,3859.4119,32.986427,60631.0,0.0,60631,60631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.493214,16.493214,46,188,93.333336,81.98374,6721.3335,0,0,0,0,0,0,0,0,1,140.0,46.0,188.0,20,0,0,0,0,0,0,1,46,1,188,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
57241,108,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,111111.11,18518.518,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9259.259,9259.259,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31365,63292,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,118900362,15,14,1176,4623,507,0,78.4,133.22311,1430,0,330.2143,518.49194,48.77193,0.2439017,4.2464415e+06,1.54e+07,58800000,1,119000000,8.492883e+06,2.13e+07,58800000,514,119000000,9.127965e+06,2.21e+07,59000000,1,0,0,0,0,312,292,0.12615605,0.117745645,0,1430,193.3,382.42197,146246.56,0,0,0,1,0,0,0,0,0,199.96552,78.4,330.2143,312,0,0,0,0,0,0,15,1176,14,4623,8192,360,14,20,631807.0,558860.44,1026981,236633,5.87e+07,106370.07,58800000,58600000
