 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,370,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,908108.1,10810.811,123.333336,207.55803,363,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,5405.4053,5405.4053,41,127,75.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
22,11972453,21,32,2008,2745,640,0,95.61905,140.04517,976,0,85.78125,220.24059,396.99466,4.426829,230239.48,623182.0,2241179,3,9747731,487386.56,861819.2,2300932,942,12000000,386204.1,773362.5,2241179,3,0,0,0,0,680,1032,1.7540265,2.6728022,0,976,88.01852,189.59027,35944.473,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0
58825,3,2,0,37,0,31,6,18.5,17.67767,0,0,0.0,0.0,1.2333333e+07,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.7,0.0,6,31,22.666666,14.433757,208.33333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,71,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,24133,4,4,164,504,41,41,41.0,0.0,126,126,126.0,0.0,27679.94,331.49628,3447.5715,9029.8545,23925,1,23937,7979.0,13813.972,23930,3,204,68.0,76.0,152,4,0,0,0,0,104,80,165.74814,165.74814,41,126,78.77778,44.798935,2006.9445,0,0,0,0,0,0,0,0,1,88.625,41.0,126.0,104,0,0,0,0,0,0,4,164,4,504,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53,24276,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,16477.18,164.77179,8092.0,14009.693,24269,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,82.385895,82.385895,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
3026,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4e+06,666666.7,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.34,333333.34,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,214,2,2,72,414,36,36,36.0,0.0,207,207,207.0,0.0,2.271028e+06,18691.588,71.333336,117.491844,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9345.794,9345.794,36,207,104.4,93.66056,8772.3,0,0,0,0,0,0,0,0,1,130.5,36.0,207.0,40,0,0,0,0,0,0,2,72,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5785110,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.0742908,0.6914303,1.92837e+06,3.3193082e+06,5761152,4,5785110,2.892555e+06,4.0568088e+06,5761152,23958,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5185727,0.17285755,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,155,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1.5225806e+06,25806.451,51.666668,50.599735,104,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12903.226,12903.226,51,67,57.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,64,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,87981,6,11,3729,3845,3413,0,621.5,1370.3381,1460,2,349.54544,583.4899,86086.766,193.22354,5498.8125,11233.8125,28312,1,57676,11535.2,15496.222,28647,153,59669,5966.9,11861.082,28479,1,0,0,0,0,132,224,68.19654,125.02699,0,3413,420.77777,883.45386,780490.75,0,0,0,1,0,0,0,0,1,445.52942,621.5,349.54544,132,0,0,0,0,0,0,6,3729,11,3845,8192,65535,5,20,0.0,0.0,0,0,0.0,0.0,0,0
443,170006,33,61,871,86570,389,0,26.39394,82.53709,2896,0,1419.1803,549.85046,514340.66,552.9217,1828.0215,5967.3096,37027,1,170006,5312.6875,9697.777,37027,1,143877,2397.95,8786.239,59162,48,0,0,0,0,1068,1960,194.1108,358.81085,0,2896,920.4316,803.9537,646341.5,0,0,0,1,0,0,0,0,1,930.2234,26.39394,1419.1803,1068,0,0,0,0,0,0,33,871,61,86570,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0
80,3678514,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.5243735,1.0873957,1.2261714e+06,2.123023e+06,3677627,353,3678514,1.2261714e+06,2.123023e+06,3677627,353,0,0.0,0.0,0,0,0,0,0,0,80,0,1.0873957,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
16113,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.14,35714.285,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17857.143,17857.143,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,85009112,6,7,353,11595,335,0,58.833332,135.32541,5792,0,1656.4286,2120.7322,140.54964,0.15292478,7.0840925e+06,2.45e+07,84900000,5,84900000,1.7e+07,3.79e+07,84900000,5,85000000,1.42e+07,3.46e+07,84900000,47,0,0,0,0,164,232,0.07058067,0.082344115,0,5792,853.8571,1666.3336,2.7766678e+06,1,0,0,0,0,0,0,0,1,919.53845,58.833332,1656.4286,164,0,0,0,0,0,0,6,353,7,11595,0,235,3,20,10021.0,0.0,10021,10021,8.49e+07,0.0,84900000,84900000
443,5949024,9,9,355,3009,198,0,39.444443,72.489845,1432,0,334.33334,542.1063,565.4709,3.0257063,349942.6,1.367765e+06,5656543,1,5949024,743628.0,1.9853216e+06,5656543,3,241279,30159.875,56072.598,137088,1,0,0,0,0,192,192,1.5128531,1.5128531,0,1432,177.05263,395.63443,156526.61,0,0,0,1,0,0,0,0,1,186.88889,39.444443,334.33334,192,0,0,0,0,0,0,9,355,9,3009,8192,62,3,20,292478.0,0.0,292478,292478,5.656543e+06,0.0,5656543,5656543
443,185512,7,5,376,3508,201,0,53.714287,78.68654,1460,0,701.6,731.56464,20936.65,64.685844,16864.727,34111.87,85907,49,185512,30918.666,44010.59,89604,195,94590,23647.5,44900.22,90959,49,0,0,0,0,152,112,37.73341,26.952435,0,1460,298.76923,539.97577,291573.84,0,0,0,1,0,0,0,0,0,323.66666,53.714287,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0
80,63114384,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11090974,1.05e+07,1.19e+07,32100000,998875,63100000,1.05e+07,1.19e+07,32100000,998875,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11090974,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7.010974e+06,0.0,7010974,7010974,1.87e+07,1.22e+07,32100000,8007971
53,266,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,676691.75,15037.594,88.666664,113.597244,217,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,7518.797,7518.797,31,59,42.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,147646,3,4,26,11601,20,0,8.666667,10.263203,8675,0,2900.25,4088.042,78749.17,47.410698,24607.666,55672.004,138047,130,9276,4638.0,5714.837,8679,597,147492,49164.0,77108.086,138047,193,0,0,0,0,72,92,20.31887,27.091827,0,8675,1453.375,3091.0957,9.554872e+06,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,192716,2,2,60,238,30,30,30.0,0.0,119,119,119.0,0.0,1546.3169,20.755932,64238.668,111261.17,192712,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,10.377966,10.377966,30,119,65.6,48.747307,2376.3,0,0,0,0,0,0,0,0,1,82.0,30.0,119.0,40,0,0,0,0,0,0,2,60,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5210203,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7677244,1.7367344e+06,2.976574e+06,5173722,70,5210203,2.6051015e+06,3.632578e+06,5173722,36481,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5757933,0.1919311,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,103085,2,2,68,394,34,34,34.0,0.0,197,197,197.0,0.0,4481.7383,38.80293,34361.668,59512.688,103081,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,64,19.401464,19.401464,34,197,99.2,89.27878,7970.7,0,0,0,0,0,0,0,0,1,124.0,34.0,197.0,64,0,0,0,0,0,0,2,68,2,394,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
2004,4,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,2e+06,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,250000.0,250000.0,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,1424602,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,8165.7896,5.6156034,203514.58,537911.5,1423383,5,817,408.5,543.76514,793,24,1424574,356143.5,711493.1,1423383,5,0,0,0,0,72,112,2.1058514,3.5097523,0,7215,1292.5555,2650.5857,7.0256045e+06,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,227551,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,51122.605,35.156956,32507.285,84968.734,225194,58,1881,940.5,1119.35,1732,149,227468,56867.0,112220.695,225194,158,0,0,0,0,72,112,13.183858,21.973097,0,7215,1292.5555,2650.5857,7.0256045e+06,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
36527,6182924,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.7929025,1.1321504,1.0304873e+06,2.514748e+06,6163686,1,0,0.0,0.0,0,0,6176816,1.2353632e+06,2.755021e+06,6163686,1,0,0,0,0,20,120,0.16173577,0.97041464,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,19238.0,0.0,19238,19238,6.163686e+06,0.0,6163686,6163686
52252,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.16,57142.855,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.428,28571.428,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
55063,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.7,111111.11,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.555,55555.555,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1181,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0
62796,4,2,0,43,0,37,6,21.5,21.920311,0,0,0.0,0.0,1.075e+07,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,37,26.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,40.0,21.5,0.0,40,0,0,0,0,0,0,2,43,0,0,293,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
58707,755,3,0,286,0,274,6,95.333336,154.72987,0,0,0.0,0.0,378807.94,3973.51,377.5,528.20874,751,4,755,377.5,528.20874,751,4,0,0.0,0.0,0,0,0,0,0,0,60,0,3973.51,0.0,6,274,73.0,134.0,17956.0,0,0,0,0,1,0,0,0,0,97.333336,95.333336,0.0,60,0,0,0,0,0,0,3,286,0,0,60,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,8054796,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.7244892,0.62074816,2.013699e+06,4.02607e+06,8052804,1,8054796,2.013699e+06,4.02607e+06,8052804,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.62074816,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1992.0,0.0,1992,1992,8.052804e+06,0.0,8052804,8052804
2047,39,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,205128.2,51282.05,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25641.025,25641.025,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
443,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1e+06,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,32832,362,0,32,0.0,0.0,0,0,0.0,0.0,0,0
444,78233714,48,52,12042,586,1460,0,250.875,422.79453,267,0,11.269231,36.247036,161.41379,1.2782212,790239.56,3.6433482e+06,29500000,1,78200000,1.6645369e+06,5.176657e+06,29500000,4,78200000,1.533983e+06,4.985582e+06,29500000,1,0,0,0,0,972,1052,0.61354625,0.66467506,0,1460,125.0297,314.91693,99172.67,0,0,0,1,0,0,0,0,1,126.28,250.875,11.269231,972,0,0,0,0,0,0,48,12042,52,586,8192,538,47,20,2.0248438e+06,3.0939992e+06,7461188,3051,1.36e+07,1.02e+07,29500000,5662979
53,61264,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5288.587,65.2912,20421.334,35326.625,61213,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,32.6456,32.6456,30,132,70.8,55.867702,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
88,435,2,2,348,358,174,174,174.0,0.0,179,179,179.0,0.0,1.6229885e+06,9195.402,145.0,167.14365,338,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,4597.701,4597.701,174,179,176.0,2.738613,7.5,0,0,0,0,0,0,0,0,1,220.0,174.0,179.0,64,0,0,0,0,0,0,2,348,2,358,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,45789,4,2,124,94,31,31,31.0,0.0,47,47,47.0,0.0,4760.9688,131.03584,9157.8,14597.594,33469,3,33477,11159.0,19321.027,33469,4,3,3.0,0.0,3,3,0,0,0,0,128,64,87.35722,43.67861,31,47,35.57143,7.8072004,60.95238,0,0,0,0,0,0,0,0,0,41.5,31.0,47.0,128,0,0,0,0,0,0,4,124,2,94,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
80,91,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.021,91.0,0.0,91,91,91,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0,0,0,40,0,21978.021,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,84515,1,1,46,280,46,46,46.0,0.0,280,280,280.0,0.0,3857.3035,23.664438,84515.0,0.0,84515,84515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.832219,11.832219,46,280,124.0,135.09996,18252.0,0,0,0,0,0,0,0,0,1,186.0,46.0,280.0,32,0,0,0,0,0,0,1,46,1,280,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,85221811,8,6,368,11595,362,0,46.0,127.70055,5803,0,1932.5,2539.0752,140.37486,0.1642772,6.555524e+06,2.33e+07,84200000,0,85200000,1.22e+07,3.18e+07,84200000,0,3189,637.8,1168.7252,2725,49,0,0,0,0,260,200,0.09387268,0.070404515,0,5803,797.5333,1797.4592,3.2308598e+06,0,0,0,0,1,0,0,0,0,854.5,46.0,1932.5,260,0,0,0,0,0,0,8,368,6,11595,274,235,2,20,1004.0,0.0,1004,1004,8.42e+07,0.0,84200000,84200000
3013,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.336,41666.668,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.668,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0
65274,20506,7,2,11601,26,4380,0,1657.2858,1763.2115,20,6,13.0,9.899495,567004.75,438.89594,2563.25,6646.893,18994,14,20506,3417.6667,8129.882,20012,14,990,990.0,0.0,990,990,0,0,0,0,164,40,341.3635,97.53243,0,4380,1162.7,1645.2418,2.7068205e+06,0,0,0,1,0,0,0,0,0,1291.8889,1657.2858,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0
53,207,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,1.9033816e+06,19323.672,69.0,113.45043,200,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9661.836,9661.836,42,155,87.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,377719,24,33,740,43138,485,0,30.833334,102.55504,2722,0,1307.2122,812.378,116165.72,150.90584,6744.982,39597.996,295903,2,377719,16422.564,61389.344,295903,4,52483,1640.0938,4983.519,20433,2,0,0,0,0,780,1064,63.5393,87.36653,0,2722,756.5172,884.3615,782095.25,0,0,0,1,0,0,0,0,1,769.7895,30.833334,1307.2122,780,0,0,0,0,0,0,24,740,33,43138,65535,31,5,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30659,1,1,54,110,54,54,54.0,0.0,110,110,110.0,0.0,5349.1636,65.233696,30659.0,0.0,30659,30659,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.616848,32.616848,54,110,72.666664,32.331615,1045.3334,0,0,0,0,0,0,0,0,1,109.0,54.0,110.0,32,0,0,0,0,0,0,1,54,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
57862,19767,2,1,280,6,274,6,140.0,189.50462,6,6,6.0,0.0,14468.559,151.7681,9883.5,13881.213,19699,68,19767,19767.0,0.0,19767,19767,0,0.0,0.0,0,0,1,0,0,0,40,20,101.178734,50.589367,6,274,140.0,154.72987,23941.334,0,1,0,0,1,0,0,0,0,186.66667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,4221898,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.684647,0.94744116,1.4072994e+06,2.4340498e+06,4217897,3,4221898,1.4072994e+06,2.4340498e+06,4217897,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.94744116,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
49167,41,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,146341.47,48780.49,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,24390.244,24390.244,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,314,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6369.427,314.0,0.0,314,314,314,314.0,0.0,314,314,0,0.0,0.0,0,0,0,0,0,0,64,0,6369.427,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
37659,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.668,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,64,0,41666.668,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,22,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5731426,9,7,421,6586,234,0,46.77778,80.68423,1460,0,940.8571,662.6491,1222.5579,2.7916265,382095.06,1.3858658e+06,5388180,2,5731426,716428.25,1.8890144e+06,5388180,2,132237,22039.5,39896.902,99071,48,0,0,0,0,192,152,1.5702899,1.2213365,0,1460,412.17648,613.12524,375922.53,0,0,0,1,0,0,0,0,0,437.9375,46.77778,940.8571,192,0,0,0,0,0,0,9,421,7,6586,8192,60,8,20,343244.0,0.0,343244,343244,5.38818e+06,0.0,5388180,5388180
995,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.88,35087.72,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17543.86,17543.86,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,63135822,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11087208,1.05e+07,1.19e+07,32100000,996394,63100000,1.05e+07,1.19e+07,32100000,996394,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11087208,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7.008289e+06,0.0,7008289,7008289,1.87e+07,1.22e+07,32100000,8015985
53,60631,1,1,46,188,46,46,46.0,0.0,188,188,188.0,0.0,3859.4119,32.986427,60631.0,0.0,60631,60631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.493214,16.493214,46,188,93.333336,81.98374,6721.3335,0,0,0,0,0,0,0,0,1,140.0,46.0,188.0,20,0,0,0,0,0,0,1,46,1,188,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
57241,108,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,111111.11,18518.518,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9259.259,9259.259,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31365,63292,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,118900362,15,14,1176,4623,507,0,78.4,133.22311,1430,0,330.2143,518.49194,48.77193,0.2439017,4.2464415e+06,1.54e+07,58800000,1,119000000,8.492883e+06,2.13e+07,58800000,514,119000000,9.127965e+06,2.21e+07,59000000,1,0,0,0,0,312,292,0.12615605,0.117745645,0,1430,193.3,382.42197,146246.56,0,0,0,1,0,0,0,0,0,199.96552,78.4,330.2143,312,0,0,0,0,0,0,15,1176,14,4623,8192,360,14,20,631807.0,558860.44,1026981,236633,5.87e+07,106370.07,58800000,58600000
22,13459323,23,32,2008,2745,640,0,87.304344,136.33997,976,0,85.78125,220.24059,353.13812,4.0863867,249246.72,687282.6,2630222,3,11200000,510485.6,954911.8,2701647,457,13500000,434167.25,866972.94,2630222,3,0,0,0,0,744,1032,1.7088526,2.3775342,0,976,84.875,186.83966,34909.06,0,0,0,1,0,0,0,0,1,86.41818,87.304344,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0
