score_iforest,clase
-0.5667558,DoS Hulk
-0.53818494,DoS GoldenEye
-0.42220488,PortScan
-0.46080375,DDoS
-0.393615,PortScan
-0.6225154,DoS Hulk
-0.47230896,DDoS
-0.5599216,DoS Hulk
-0.56315315,DoS Hulk
-0.46627852,DDoS
-0.34978333,DoS Hulk
-0.38339204,PortScan
-0.48224044,DoS Hulk
-0.48003992,DoS Hulk
-0.37138048,DDoS
-0.35803002,DoS Hulk
-0.36875457,PortScan
-0.5804402,DDoS
-0.4696884,DDoS
-0.3920229,DDoS
-0.37538514,PortScan
-0.38932073,PortScan
-0.48064104,DDoS
-0.61654323,DoS Hulk
-0.54518473,DoS Hulk
-0.5670213,DoS Hulk
-0.39241317,PortScan
-0.61824054,DoS Hulk
-0.4067421,PortScan
-0.5651962,DoS Hulk
-0.5677108,DoS Hulk
-0.60931724,DoS Hulk
-0.4095019,SSH-Patator
-0.630223,DoS Hulk
-0.56984293,DoS Hulk
-0.45972675,DDoS
-0.5661656,DoS Hulk
-0.4723329,DoS GoldenEye
-0.38973415,DDoS
-0.406663,PortScan
-0.38269284,DDoS
-0.38973415,DDoS
-0.40616632,PortScan
-0.37481,PortScan
-0.39308137,DDoS
-0.3856688,PortScan
-0.47963932,DoS Hulk
-0.5582199,DoS Hulk
-0.3700639,PortScan
-0.6335488,DoS Hulk
-0.3859796,DDoS
-0.5694573,DoS Hulk
-0.5622807,DoS Hulk
-0.38469857,DDoS
-0.4631583,DDoS
-0.41028428,PortScan
-0.56905466,DoS Hulk
-0.54037756,DoS Hulk
-0.4661208,DDoS
-0.63348734,DoS Hulk
-0.36640292,DoS Hulk
-0.5529359,DoS Hulk
-0.45943886,DDoS
-0.3768875,PortScan
-0.3906674,PortScan
-0.3591771,DoS Hulk
-0.624144,DoS Hulk
-0.36417672,DoS Hulk
-0.47697932,DDoS
-0.38215742,FTP-Patator
-0.39449394,PortScan
-0.56913567,DoS Hulk
-0.4590679,DDoS
-0.5656884,DoS Hulk
-0.5636651,DoS Hulk
-0.5940466,DDoS
-0.45984873,DDoS
-0.63332075,DoS Hulk
-0.6157404,DoS Hulk
-0.6302737,DDoS
-0.5749551,DDoS
-0.37181035,PortScan
-0.5883478,DDoS
-0.5651962,DoS Hulk
-0.3868045,PortScan
-0.3584844,DoS Hulk
-0.4726049,DDoS
-0.4089484,DoS Slowhttptest
-0.4595943,DDoS
-0.46188962,DDoS
-0.38709515,PortScan
-0.37547168,PortScan
-0.4070657,PortScan
-0.38185513,PortScan
-0.47610974,DDoS
-0.578351,DDoS
-0.3928845,PortScan
-0.62940234,DoS Hulk
-0.36447123,DoS Hulk
-0.3636821,DoS Hulk
-0.38276243,PortScan
-0.41215336,SSH-Patator
-0.37387338,DDoS
-0.55259836,DoS Hulk
-0.37822336,DDoS
-0.4618853,DDoS
-0.46697387,DDoS
-0.45982906,DDoS
-0.61654323,DoS Hulk
-0.37195343,PortScan
-0.4657093,DDoS
-0.4089484,DoS slowloris
-0.48096797,DoS Hulk
-0.37130755,PortScan
-0.59685594,DDoS
-0.4799124,DoS Hulk
-0.57370603,DoS Hulk
-0.46433288,DDoS
-0.4025093,PortScan
-0.38057843,DDoS
-0.36417672,DoS Hulk
-0.47014174,DDoS
-0.38668206,PortScan
-0.39308137,DDoS
-0.39578366,PortScan
-0.3870062,PortScan
-0.46037602,DDoS
-0.5690037,DoS Hulk
-0.37571996,DDoS
-0.48105133,DoS Hulk
-0.37481,PortScan
-0.35994184,DoS Hulk
-0.5871029,DoS Slowhttptest
-0.46407527,DDoS
-0.45943886,DDoS
-0.38969648,PortScan
-0.47982487,DDoS
-0.5463249,DoS Hulk
-0.56233394,DoS Hulk
-0.6320503,DoS Hulk
-0.47311231,DDoS
-0.62727106,DDoS
-0.41136804,SSH-Patator
-0.56317675,DoS Hulk
-0.36405137,DoS Hulk
-0.34849408,DoS Hulk
-0.46093947,DDoS
-0.37300184,PortScan
-0.38402793,DDoS
-0.46017045,DDoS
-0.38649374,PortScan
-0.48022455,DDoS
-0.49877578,DoS Hulk
-0.40647492,DoS Hulk
-0.39615157,PortScan
-0.55682945,DoS Hulk
-0.4391512,PortScan
-0.37538514,PortScan
-0.5532197,DoS Hulk
-0.5543743,DoS Hulk
-0.38973415,DDoS
-0.37550774,PortScan
-0.45972675,DDoS
-0.39197177,PortScan
-0.6142313,DoS Hulk
-0.6161572,DoS Hulk
-0.62804335,DoS Hulk
-0.39501014,PortScan
-0.37176633,PortScan
-0.6013547,DoS Hulk
-0.37147653,PortScan
-0.6178926,DoS Hulk
-0.6031825,DoS Hulk
-0.37544012,PortScan
-0.39615157,PortScan
-0.59726655,DDoS
-0.39457014,FTP-Patator
-0.46037602,DDoS
-0.3921045,PortScan
-0.4726669,DDoS
-0.46219233,DDoS
-0.46542132,DDoS
-0.3725314,PortScan
-0.37872517,DDoS
-0.4612008,DDoS
-0.37271866,PortScan
-0.38467085,DDoS
-0.48551846,DoS GoldenEye
-0.38995785,PortScan
-0.45972675,DDoS
-0.37504488,PortScan
-0.55767775,DoS Hulk
-0.47334534,DoS Hulk
-0.38764295,PortScan
-0.55853796,DoS Hulk
-0.5544613,DoS Hulk
-0.371071,PortScan
-0.6345593,DoS Hulk
-0.6161188,DDoS
-0.38932073,PortScan
-0.3864517,PortScan
-0.4809141,DoS Hulk
-0.39606172,Bot
-0.5751805,DDoS
-0.5586555,DoS Hulk
-0.4732323,DDoS
-0.37195343,PortScan
-0.56621855,DoS Hulk
-0.6233,DoS Hulk
-0.5727655,DDoS
-0.5653875,DoS Hulk
-0.56845105,DoS Hulk
-0.561529,DoS Hulk
-0.6176948,DoS Hulk
-0.37846035,DDoS
-0.45878044,DDoS
-0.3761256,PortScan
-0.39430326,FTP-Patator
-0.61958575,DoS Hulk
-0.57775784,DoS Hulk
-0.37481,PortScan
-0.63101375,DoS Hulk
-0.371071,PortScan
-0.46230164,DDoS
-0.56354344,DoS Hulk
-0.37559426,PortScan
-0.38774002,DDoS
-0.5707041,DoS Hulk
-0.49672893,DoS Hulk
-0.55561465,DoS Hulk
-0.56397563,DoS Hulk
-0.46864378,DDoS
-0.39008942,PortScan
-0.46787086,DoS Hulk
-0.56689054,DoS Hulk
-0.6231788,DoS Hulk
-0.5443152,DDoS
-0.3716476,PortScan
-0.5667558,DoS Hulk
-0.4129931,SSH-Patator
-0.6143602,DoS Hulk
-0.6195013,DoS Hulk
-0.55362463,DoS Hulk
-0.395213,PortScan
-0.36535493,DoS Hulk
-0.37571996,DDoS
-0.39185137,DDoS
-0.56645143,DoS Hulk
-0.46002865,DDoS
-0.5594424,DoS Hulk
-0.40643916,PortScan
-0.3894972,PortScan
-0.38957658,PortScan
-0.46409023,DDoS
-0.40922496,SSH-Patator
-0.6282196,DoS Slowhttptest
-0.36920732,PortScan
-0.39137155,PortScan
-0.3884345,PortScan
-0.5624313,DoS Hulk
-0.36920732,PortScan
-0.39072207,PortScan
-0.3584844,DoS Hulk
-0.61952424,DoS Hulk
-0.5825397,DDoS
-0.47053587,DDoS
-0.5693752,DoS Hulk
-0.5612373,DoS Hulk
-0.39185137,DDoS
-0.5605505,DoS Hulk
-0.5655,DoS Hulk
-0.37254447,PortScan
-0.3912161,DDoS
-0.3869909,DDoS
-0.5857819,DDoS
-0.36920732,PortScan
-0.46033174,DDoS
-0.5737379,DoS Hulk
-0.5737059,DDoS
-0.56079125,DoS Hulk
-0.37226683,PortScan
-0.5829869,DDoS
-0.38951263,DDoS
-0.6231363,DDoS
-0.56804305,DDoS
-0.57500494,DDoS
-0.37649134,PortScan
-0.4617667,DDoS
-0.39371476,PortScan
-0.6231205,DoS Hulk
-0.3778397,DDoS
-0.62814516,DDoS
-0.57401496,DoS Hulk
-0.3892945,PortScan
-0.46899626,DDoS
-0.6297343,DoS Hulk
-0.371071,PortScan
-0.5555838,DoS Hulk
-0.55276626,DoS GoldenEye
-0.4749543,DDoS
-0.38953218,DDoS
-0.5316945,DoS GoldenEye
-0.48018554,DDoS
-0.4046808,PortScan
-0.37822336,DDoS
-0.47531006,DDoS
-0.5675411,DoS Hulk
-0.565183,DoS Hulk
-0.38997835,DDoS
-0.47281605,DDoS
-0.6430797,DoS slowloris
-0.3764367,PortScan
-0.4637491,DDoS
-0.618005,DoS Hulk
-0.56345576,DoS Hulk
-0.37179396,PortScan
-0.54379797,DoS Hulk
-0.4844172,DoS GoldenEye
-0.5796973,DDoS
-0.48224044,DoS Hulk
-0.56130254,DoS Hulk
-0.5544089,DDoS
-0.37516394,PortScan
-0.3885274,PortScan
-0.42982456,DDoS
-0.39306164,DDoS
-0.6205419,DoS Hulk
-0.3743058,PortScan
-0.4043092,PortScan
-0.38402793,DDoS
-0.6321956,DDoS
-0.66347545,DoS slowloris
-0.592347,DoS Hulk
-0.40119687,PortScan
-0.56003994,DoS Hulk
-0.4664363,DDoS
-0.38549498,PortScan
-0.3876016,PortScan
-0.38144144,DDoS
-0.48690903,DoS Hulk
-0.5948237,DoS Hulk
-0.5871029,DoS Slowhttptest
-0.5502218,DoS Hulk
-0.40867847,PortScan
-0.38269284,DDoS
-0.61418116,DoS Hulk
-0.5812262,DDoS
-0.5589709,DoS Hulk
-0.38588324,PortScan
-0.5628073,DDoS
-0.45897955,DDoS
-0.57580227,DoS Hulk
-0.5620597,DoS Hulk
-0.46972123,DDoS
-0.38269284,DDoS
-0.38790205,PortScan
-0.37283772,PortScan
-0.6220674,DoS Hulk
-0.371071,PortScan
-0.6282985,DoS Hulk
-0.6031925,DDoS
-0.45960483,DDoS
-0.41056195,PortScan
-0.5614995,DoS Hulk
-0.4706465,DDoS
-0.48255602,DoS GoldenEye
-0.37633947,PortScan
-0.6188108,DoS Hulk
-0.371071,PortScan
-0.56637245,DoS Hulk
-0.5697952,DDoS
-0.388124,PortScan
-0.3740087,PortScan
-0.37921947,PortScan
-0.5606315,DoS Hulk
-0.38467926,DDoS
-0.5635057,DoS Hulk
-0.37593,PortScan
-0.583788,DDoS
-0.61977273,DoS Hulk
-0.39467856,PortScan
-0.3802813,PortScan
-0.5808331,DDoS
-0.57703394,DDoS
-0.3874955,DDoS
-0.4804082,DoS Hulk
-0.3711267,PortScan
-0.57645816,DDoS
-0.45943886,DDoS
-0.5562918,DoS Hulk
-0.5604625,DoS Hulk
-0.56032497,DoS Hulk
-0.6111038,DoS Slowhttptest
-0.4667104,DDoS
-0.46658227,DDoS
-0.5456394,DoS Hulk
-0.62991065,DoS Hulk
-0.3725072,DDoS
-0.6278309,DoS Hulk
-0.45967355,DDoS
-0.38039923,PortScan
-0.37493622,PortScan
-0.37404624,PortScan
-0.37545237,DDoS
-0.56439143,DoS Hulk
-0.61439735,DDoS
-0.37559426,PortScan
-0.4631769,DoS Hulk
-0.55885434,DoS Hulk
-0.46775183,DDoS
-0.37300184,PortScan
-0.5757027,DoS GoldenEye
-0.37027133,PortScan
-0.36021554,DoS Hulk
-0.5576238,DoS Hulk
-0.45916167,DDoS
-0.6269709,DoS Hulk
-0.5649016,DoS Hulk
-0.3725072,DDoS
-0.56130254,DoS Hulk
-0.4089484,DoS slowloris
-0.63140917,DoS Hulk
-0.3885274,PortScan
-0.39308137,DDoS
-0.45813608,DDoS
-0.40926397,PortScan
-0.46952954,DDoS
-0.4159623,DoS GoldenEye
-0.55311143,DoS Hulk
-0.56474584,DoS Hulk
-0.5729663,DoS Hulk
-0.38739076,PortScan
-0.62212557,DoS Hulk
-0.6245943,DoS Hulk
-0.47634465,DDoS
-0.5781719,DDoS
-0.41046184,DoS Hulk
-0.5642374,DoS Hulk
-0.5871029,DoS Slowhttptest
-0.62198544,DoS Hulk
-0.5595662,DoS Hulk
-0.39615157,PortScan
-0.5602523,DoS Hulk
-0.6257803,DoS Hulk
-0.5644597,DoS Hulk
-0.36479372,DoS Hulk
-0.4726669,DDoS
-0.3799737,PortScan
-0.64856124,DoS Slowhttptest
-0.3725072,DDoS
-0.41001338,SSH-Patator
-0.56418,DoS Hulk
-0.38973415,DDoS
-0.6020901,DoS Hulk
-0.4613713,DDoS
-0.37407142,PortScan
-0.55613345,DoS Hulk
-0.55610365,DoS Hulk
-0.466192,DDoS
-0.5670213,DoS Hulk
-0.47808495,DoS Hulk
-0.5697239,DoS Hulk
-0.41155303,PortScan
-0.47230896,DDoS
-0.5604625,DoS Hulk
-0.56167954,DoS Hulk
-0.39413008,PortScan
-0.47136167,DDoS
-0.38997835,DDoS
-0.56119794,DoS Hulk
-0.57893825,DDoS
-0.63000983,DoS Hulk
-0.3640858,DoS Hulk
-0.47185352,DDoS
-0.55580485,DoS Hulk
-0.56233585,DoS Hulk
-0.625691,DoS Hulk
-0.6094612,DDoS
-0.5519656,DoS Hulk
-0.56512153,DoS Hulk
-0.62891424,DoS Hulk
-0.37649134,PortScan
-0.57580227,DoS Hulk
-0.38919282,PortScan
-0.46719638,DDoS
-0.6203631,DoS Hulk
-0.41215336,SSH-Patator
-0.38932073,PortScan
-0.3850625,PortScan
-0.38378745,DDoS
-0.43423802,PortScan
-0.56690484,DoS Hulk
-0.38469857,DDoS
-0.3748758,DDoS
-0.46199936,DDoS
-0.3858941,PortScan
-0.58351815,DDoS
-0.632082,DoS Hulk
-0.4721492,DDoS
-0.5612608,DoS Hulk
-0.47754744,DDoS
-0.3711293,DDoS
-0.41112205,PortScan
-0.45972675,DDoS
-0.37873307,PortScan
-0.3910724,DDoS
-0.3698173,PortScan
-0.38269284,DDoS
-0.5628815,DoS Hulk
-0.45918325,DDoS
-0.56566757,DoS Hulk
-0.62195885,DoS Hulk
-0.37571996,DDoS
-0.5693602,DoS Hulk
-0.5794799,DDoS
-0.38926873,DDoS
-0.47841766,DDoS
-0.4089484,DoS slowloris
-0.55835605,DoS Hulk
-0.5620696,DoS Hulk
-0.37559426,PortScan
-0.38924724,PortScan
-0.36511377,DoS Hulk
-0.6170746,DoS Hulk
-0.38395596,PortScan
-0.6067756,DoS Hulk
-0.37481,PortScan
-0.47040924,DDoS
-0.56149244,DoS Hulk
-0.5656884,DoS Hulk
-0.5561948,DoS Hulk
-0.56375766,DoS Hulk
-0.4662667,DDoS
-0.5586073,DoS Hulk
-0.5605505,DoS Hulk
-0.5562648,DoS Hulk
-0.38668206,PortScan
-0.40890294,SSH-Patator
-0.46167007,DDoS
-0.48126215,DoS Hulk
-0.46597147,DDoS
-0.57323515,DoS Hulk
-0.5560163,DoS Hulk
-0.3716899,DDoS
-0.56626076,DoS Hulk
-0.45972675,DDoS
-0.5789204,DDoS
-0.41800132,PortScan
-0.62760246,DoS Hulk
-0.38571852,DDoS
-0.5586462,DoS Hulk
-0.6210161,DoS Hulk
-0.57102394,DoS Hulk
-0.37545237,DDoS
-0.5609299,DoS Hulk
-0.3885274,PortScan
-0.4650229,DDoS
-0.3629634,DDoS
-0.4721492,DDoS
-0.5582199,DoS Hulk
-0.6293708,DoS Hulk
-0.61779594,DoS Hulk
-0.4235375,PortScan
-0.4697694,DDoS
-0.56525064,DoS Hulk
-0.46390602,DDoS
-0.3865978,FTP-Patator
-0.3774965,PortScan
-0.5514572,DoS Hulk
-0.63049024,DoS Hulk
-0.3641445,DDoS
-0.5754558,DDoS
-0.56223345,DoS Hulk
-0.5630837,DoS Hulk
-0.561146,DoS Hulk
-0.39211658,DDoS
-0.45984453,DoS GoldenEye
-0.47388878,DoS GoldenEye
-0.36131844,DDoS
-0.47209457,DDoS
-0.45910507,DDoS
-0.35257733,DoS Hulk
-0.56603664,DDoS
-0.55687064,DoS Hulk
-0.48472667,DDoS
-0.6278736,DoS Hulk
-0.5644597,DoS Hulk
-0.3727727,DDoS
-0.5573363,DoS Hulk
-0.3648802,Web Attack - Brute Force
-0.45813608,DDoS
-0.38779643,PortScan
-0.57093793,DDoS
-0.48379105,DDoS
-0.54865384,DoS Hulk
-0.37195343,PortScan
-0.62230486,DoS Hulk
-0.37921947,PortScan
-0.39572626,Web Attack - Brute Force
-0.60682213,DoS Slowhttptest
-0.39455155,PortScan
-0.3969605,PortScan
-0.36417672,DoS Hulk
-0.5690358,DoS Hulk
-0.62972564,DoS Hulk
-0.5607402,DoS Hulk
-0.56328094,DoS Hulk
-0.57053864,DoS Hulk
-0.620332,DoS Hulk
-0.56040764,DoS Hulk
-0.3870062,PortScan
-0.46427184,DDoS
-0.61675185,DoS Hulk
-0.57222813,DDoS
-0.371071,PortScan
-0.5676422,DoS Hulk
-0.4646951,DDoS
-0.46717417,DDoS
-0.57498676,DoS Hulk
-0.37419745,PortScan
-0.62361306,DoS Hulk
-0.5555577,DoS Hulk
-0.56807095,DoS Hulk
-0.62378794,DDoS
-0.6248338,DoS Hulk
-0.4664363,DDoS
-0.46627852,DDoS
-0.45813608,DDoS
-0.564814,DoS Hulk
-0.47249246,DDoS
-0.4750619,DDoS
-0.3882901,PortScan
-0.48777017,DoS Hulk
-0.60648793,DoS Hulk
-0.56065214,DoS Hulk
-0.3917578,DDoS
-0.3727727,DDoS
-0.38365763,DDoS
-0.37419736,PortScan
-0.38395596,PortScan
-0.63244975,DDoS
-0.44717523,DoS GoldenEye
-0.45967355,DDoS
-0.36479372,DoS Hulk
-0.49509308,DoS Hulk
-0.36417672,DoS Hulk
-0.39024228,DDoS
-0.3748758,DDoS
-0.35783714,DoS Hulk
-0.37061247,DDoS
-0.37474716,PortScan
-0.5752241,DoS Hulk
-0.39680082,Web Attack - Brute Force
-0.57530135,DoS Hulk
-0.53304154,DoS Hulk
-0.54876137,DoS Hulk
-0.46741357,DoS Hulk
-0.40798,SSH-Patator
-0.3804331,DDoS
-0.62352705,DoS Hulk
-0.39189777,PortScan
-0.38822916,DDoS
-0.40492627,PortScan
-0.46002498,DDoS
-0.623758,DoS Hulk
-0.3887289,PortScan
-0.55334663,DoS Hulk
-0.37921947,PortScan
-0.5596464,DoS Hulk
-0.5943771,DDoS
-0.4062709,PortScan
-0.66758525,DoS slowloris
-0.5065268,DoS Hulk
-0.467848,DDoS
-0.6276186,DoS Hulk
-0.39529946,PortScan
-0.37445298,PortScan
-0.38524127,DoS slowloris
-0.58827233,DoS Hulk
-0.39056984,PortScan
-0.66238743,DoS slowloris
-0.58114666,DDoS
-0.3869909,DDoS
-0.5614326,DoS Hulk
-0.46685818,DDoS
-0.3969605,PortScan
-0.4777279,DDoS
-0.54966664,DoS GoldenEye
-0.39137155,PortScan
-0.37330917,PortScan
-0.625691,DoS Hulk
-0.6289957,DDoS
-0.5580311,DoS Hulk
-0.46820658,DDoS
-0.4089484,DoS slowloris
-0.38185513,PortScan
-0.62212557,DoS Hulk
-0.62195885,DoS Hulk
-0.46722966,DDoS
-0.5657705,DoS Hulk
-0.6311808,DDoS
-0.59827936,DDoS
-0.46813154,DDoS
-0.5637771,DoS Hulk
-0.46627852,DDoS
-0.3884345,PortScan
-0.6212262,DoS Hulk
-0.37407142,PortScan
-0.39457014,FTP-Patator
-0.38940042,DDoS
-0.37008533,PortScan
-0.4650229,DDoS
-0.46861088,DoS Hulk
-0.38833776,PortScan
-0.40811053,PortScan
-0.4606433,DDoS
-0.5620879,DoS Hulk
-0.6261655,DoS Hulk
-0.3912666,PortScan
-0.3951731,FTP-Patator
-0.40359178,DoS GoldenEye
-0.39652196,PortScan
-0.5682585,DoS Hulk
-0.40659142,PortScan
-0.38973415,DDoS
-0.6188683,DoS Hulk
-0.38553485,PortScan
-0.39460108,PortScan
-0.62021077,DDoS
-0.41215336,SSH-Patator
-0.55529547,DoS Hulk
-0.56541306,DoS Hulk
-0.5983269,DDoS
-0.4703649,DDoS
-0.3584844,DoS Hulk
-0.38293263,DDoS
-0.3641445,DDoS
-0.56397563,DoS Hulk
-0.46340504,DDoS
-0.45122448,DoS GoldenEye
-0.46562916,DDoS
-0.5619607,DoS Hulk
-0.40895507,PortScan
-0.56084186,DoS Hulk
-0.6259341,DoS Hulk
-0.38997835,DDoS
-0.46705776,DDoS
-0.3629634,DDoS
-0.39348456,PortScan
-0.5723778,DoS Hulk
-0.39457014,FTP-Patator
-0.35720417,DDoS
-0.39292392,DDoS
-0.45928344,DDoS
-0.38850218,DDoS
-0.46276414,DDoS
-0.40520033,PortScan
-0.35257733,DoS Hulk
-0.3727727,DDoS
-0.5255369,DoS Hulk
-0.40890294,SSH-Patator
-0.6212227,DoS Hulk
-0.37271294,PortScan
-0.5571478,DoS Hulk
-0.56011796,DoS Hulk
-0.61720026,DoS Hulk
-0.56562686,DoS Hulk
-0.57817966,DDoS
-0.57696074,DoS Hulk
-0.37545237,DDoS
-0.65187734,DoS Hulk
-0.62176156,DoS Hulk
-0.4848938,DoS Hulk
-0.6250983,DDoS
-0.468548,DDoS
-0.47853953,DoS GoldenEye
-0.4010094,PortScan
-0.567675,DoS Hulk
-0.3778397,DDoS
-0.6279217,DoS Hulk
-0.371071,PortScan
-0.5582199,DoS Hulk
-0.64221007,DoS slowloris
-0.4584873,DDoS
-0.5708803,DDoS
-0.395213,PortScan
-0.38395596,PortScan
-0.3859796,DDoS
-0.5729663,DoS Hulk
-0.3964591,PortScan
-0.3584844,DoS Hulk
-0.46810263,DoS Hulk
-0.48153585,DDoS
-0.46187973,DDoS
-0.37511072,DDoS
-0.3951731,FTP-Patator
-0.4620045,DDoS
-0.392516,PortScan
-0.57193315,DDoS
-0.38997835,DDoS
-0.47870237,DDoS
-0.39529946,PortScan
-0.37545237,DDoS
-0.3915969,PortScan
-0.36417672,DoS Hulk
-0.4073474,PortScan
-0.46678668,DDoS
-0.5871029,DoS Slowhttptest
-0.41783574,PortScan
-0.36308622,DDoS
-0.3965918,PortScan
-0.5651966,DoS Hulk
-0.38215742,FTP-Patator
-0.46719205,DDoS
-0.5544613,DoS Hulk
-0.56999904,DoS Hulk
-0.39137465,PortScan
-0.34878424,DoS Hulk
-0.62191516,DoS Hulk
-0.38395596,PortScan
-0.5562592,DoS Hulk
-0.3712556,DDoS
-0.6294214,DDoS
-0.37138048,DDoS
-0.40912554,PortScan
-0.37404624,PortScan
-0.37313393,PortScan
-0.37038115,DDoS
-0.57682014,DoS Hulk
-0.35196155,DDoS
-0.5600949,DoS Hulk
-0.47730014,DDoS
-0.5521242,DoS Hulk
-0.3725072,DDoS
-0.39430326,FTP-Patator
-0.46878842,DDoS
-0.59417605,DDoS
-0.45943886,DDoS
-0.37254447,PortScan
-0.57193315,DDoS
-0.38627616,DDoS
-0.3880394,PortScan
-0.57480294,DDoS
-0.5568865,DoS Hulk
-0.37411642,PortScan
-0.39219046,PortScan
-0.4089484,DoS slowloris
-0.56503063,DoS Hulk
-0.46187973,DDoS
-0.62191516,DoS Hulk
-0.38269284,DDoS
-0.5636964,DoS Hulk
-0.5701484,DoS Hulk
-0.5523944,DoS Hulk
-0.5871029,DoS Slowhttptest
-0.3770239,DDoS
-0.6232186,DoS Hulk
-0.61441094,DoS Hulk
-0.5971254,DoS Hulk
-0.38966396,DDoS
-0.4089484,DoS slowloris
-0.484968,DoS Hulk
-0.5625261,DoS Hulk
-0.4781327,DoS Hulk
-0.57339084,DDoS
-0.37027133,PortScan
-0.6213202,DoS slowloris
-0.5608928,DoS Hulk
-0.630587,DoS Hulk
-0.37206167,PortScan
-0.38843113,DDoS
-0.38456684,PortScan
-0.39008942,PortScan
-0.3850625,PortScan
-0.47294036,DoS Hulk
-0.46860647,DDoS
-0.38604227,PortScan
-0.6135801,DoS Hulk
-0.36417672,DoS Hulk
-0.37387338,DDoS
-0.62373805,DoS Hulk
-0.37779528,PortScan
-0.3609116,DoS Hulk
-0.45621923,DDoS
-0.5631499,DoS Hulk
-0.3858941,PortScan
-0.36308622,DDoS
-0.36044922,DDoS
-0.41215336,SSH-Patator
-0.5529359,DoS Hulk
-0.4640937,DoS Hulk
-0.61860144,DoS Hulk
-0.5710536,DoS Hulk
-0.5708972,DoS Hulk
-0.5689005,DoS Hulk
-0.39008942,PortScan
-0.38215742,FTP-Patator
-0.5718643,DoS Hulk
-0.55904937,DoS Hulk
-0.47185352,DDoS
-0.55650985,DoS Hulk
-0.40867847,PortScan
-0.38725284,DDoS
-0.6119516,DoS Hulk
-0.3922842,PortScan
-0.371071,PortScan
-0.37992904,DDoS
-0.5637753,DoS GoldenEye
-0.4606645,DDoS
-0.392516,PortScan
-0.37516394,PortScan
-0.5427239,DDoS
-0.46738774,DDoS
-0.61779594,DoS Hulk
-0.5462153,DoS Hulk
-0.625691,DoS Hulk
-0.6278736,DoS Hulk
-0.36859265,DDoS
-0.3872334,DDoS
-0.39608172,FTP-Patator
-0.57805365,DDoS
-0.38664594,PortScan
-0.6002831,DDoS
-0.66328436,DoS slowloris
-0.37313393,PortScan
-0.39416602,DDoS
-0.47434247,DDoS
-0.3802813,PortScan
-0.55598086,DoS Hulk
-0.46105576,DDoS
-0.3838339,PortScan
-0.5779841,DDoS
-0.36442366,DoS Hulk
-0.3918411,PortScan
-0.5831592,DDoS
-0.5598468,DoS Hulk
-0.36751798,DDoS
-0.37504488,PortScan
-0.5678788,DoS Hulk
-0.37294647,PortScan
-0.46651444,DDoS
-0.5673612,DoS Hulk
-0.46064788,DDoS
-0.55765367,DoS Hulk
-0.39711475,PortScan
-0.59714365,DDoS
-0.371071,PortScan
-0.56918263,DoS Hulk
-0.38395596,PortScan
-0.34978333,DoS Hulk
-0.36168644,DDoS
-0.46362075,DDoS
-0.38571852,DDoS
-0.35994184,DoS Hulk
-0.47968692,DoS Hulk
-0.37421593,PortScan
-0.61979526,DoS Hulk
-0.39217594,PortScan
-0.37014276,DDoS
-0.62191516,DoS Hulk
-0.5683235,DoS Hulk
-0.64199287,DoS slowloris
-0.58777374,DoS Hulk
-0.38953218,DDoS
-0.62822276,DDoS
-0.38469857,DDoS
-0.36479372,DoS Hulk
-0.57771134,DDoS
-0.56566757,DoS Hulk
-0.5635364,DoS Hulk
-0.39308137,DDoS
-0.40890294,SSH-Patator
-0.3850625,PortScan
-0.37290028,PortScan
-0.63225603,DoS Hulk
-0.56021345,DoS Hulk
-0.61711895,DoS Hulk
-0.55509484,DoS Hulk
-0.46064138,DDoS
-0.6220674,DoS Hulk
-0.55368197,DoS Hulk
-0.48451748,DoS Hulk
-0.4091734,PortScan
-0.5645548,DoS Hulk
-0.37726012,PortScan
-0.38668206,PortScan
-0.47058806,DoS GoldenEye
-0.37162596,PortScan
-0.3718287,PortScan
-0.5871029,DoS Slowhttptest
-0.35257733,DoS Hulk
-0.56241715,DoS Hulk
-0.39072207,PortScan
-0.4711477,DoS GoldenEye
-0.46627852,DDoS
-0.55252004,DDoS
-0.5497568,DoS Hulk
-0.36461148,DoS Hulk
-0.39306164,DDoS
-0.37525648,DDoS
-0.37254447,PortScan
-0.56770116,DoS Hulk
-0.41008025,SSH-Patator
-0.37387338,DDoS
-0.46724483,DoS Hulk
-0.47830072,DDoS
-0.37072557,PortScan
-0.56499183,DoS Hulk
-0.35994184,DoS Hulk
-0.5693681,DoS Hulk
-0.5757946,DDoS
-0.35720417,DDoS
-0.56914186,DoS Hulk
-0.35386187,DoS Hulk
-0.3884345,PortScan
-0.35516307,DDoS
-0.6206408,DDoS
-0.4598823,DDoS
-0.46143436,DDoS
-0.61991596,DoS Hulk
-0.6272415,DoS Hulk
-0.3591771,DoS Hulk
-0.5547698,DoS Hulk
-0.39056984,PortScan
-0.39082748,DDoS
-0.6148268,DoS Hulk
-0.3928155,DDoS
-0.5541437,DoS Hulk
-0.3686423,DDoS
-0.5687541,DoS Hulk
-0.5843509,DoS Hulk
-0.38818792,DDoS
-0.5617053,DoS Hulk
-0.40922496,SSH-Patator
-0.39185137,DDoS
-0.5689392,DoS Hulk
-0.50169235,DoS Hulk
-0.6329379,DoS Hulk
-0.4695991,DDoS
-0.34849408,DoS Hulk
-0.3594202,DoS Hulk
-0.56084186,DoS Hulk
-0.37290028,PortScan
-0.4621997,DDoS
-0.40585974,PortScan
